customer_id,age,gender,employment_status,annual_income,education_level,credit_history_length,num_previous_loans,num_defaults,avg_payment_delay_days,current_credit_score,loan_amount,loan_term_months,loan_purpose,collateral_present,identity_verified_on_chain,transaction_consistency_score,fraud_alert_flag,on_chain_credit_history,default_flag
CUST04732,62,M,self-employed,58539,Bachelor,6,8,1,8,643,27668,36,Personal,No,1,0.39,1,5,0
CUST04733,52,M,self-employed,48187,Master,8,4,0,5,727,56664,48,Education,No,1,0.33,0,3,0
CUST04734,52,M,unemployed,48388,Bachelor,23,2,1,8,689,37857,36,Education,Yes,1,0.53,0,3,1
CUST04735,26,F,retired,32311,Bachelor,20,4,1,10,657,83037,12,Crypto-Backed,Yes,1,0.63,0,5,0
CUST04736,68,F,unemployed,30355,Bachelor,6,1,0,12,592,46779,36,Mortgage,No,1,0.96,0,2,1
CUST04737,58,M,unemployed,38980,Bachelor,11,3,0,13,602,76315,60,Car Loan,Yes,0,0.71,0,5,0
CUST04738,37,M,employed,48368,Diploma,22,1,2,10,610,65750,48,Personal,Yes,1,0.42,1,4,1
CUST04739,30,M,unemployed,10715,Bachelor,16,2,0,11,598,73218,60,Business,Yes,0,0.78,0,1,1
CUST04740,47,M,unemployed,43032,Bachelor,19,6,2,7,567,18410,48,Crypto-Backed,Yes,1,0.7,0,3,1
CUST04741,55,M,unemployed,65327,Master,20,2,0,5,615,47529,48,Car Loan,No,0,0.83,0,6,0
CUST04742,41,F,employed,38029,Diploma,11,6,0,7,711,92834,60,Crypto-Backed,No,1,0.47,0,5,0
CUST04743,45,M,student,10306,High School,21,7,1,5,626,46834,36,Mortgage,Yes,1,0.87,0,1,1
CUST04744,48,F,employed,37169,Bachelor,22,4,0,5,672,73584,12,Business,Yes,1,0.44,0,1,0
CUST04745,67,M,employed,44422,Bachelor,4,4,0,15,694,80180,60,Car Loan,No,1,0.46,0,6,0
CUST04746,35,M,self-employed,45641,High School,17,1,0,14,739,90249,12,Personal,Yes,1,0.67,0,2,0
CUST04747,24,F,self-employed,42321,Bachelor,4,3,0,9,555,63612,48,Personal,No,0,0.53,0,6,0
CUST04748,49,M,employed,69042,Master,4,3,0,16,679,99534,36,Mortgage,No,1,0.34,0,2,0
CUST04749,29,F,unemployed,42113,Diploma,6,4,0,15,648,47438,36,Business,No,1,0.85,0,4,0
CUST04750,47,F,employed,42878,Master,2,5,0,7,781,14297,36,Crypto-Backed,No,1,0.78,1,3,0
CUST04751,46,M,employed,31463,Master,0,3,0,13,677,5769,48,Crypto-Backed,Yes,1,0.79,0,3,0
CUST04752,39,M,employed,54164,High School,5,4,1,14,691,91365,12,Car Loan,No,0,0.62,0,3,1
CUST04753,48,F,student,65456,Bachelor,6,10,0,11,654,2338,36,Crypto-Backed,Yes,1,0.74,0,7,0
CUST04754,37,F,employed,30578,Bachelor,7,4,0,7,586,75823,36,Mortgage,No,1,0.34,0,7,0
CUST04755,63,M,employed,38370,Master,13,2,0,14,615,90281,48,Education,Yes,1,0.32,0,5,0
CUST04756,61,F,self-employed,5127,High School,22,2,0,7,666,37921,36,Crypto-Backed,Yes,1,0.75,0,4,0
CUST04757,62,M,employed,27450,High School,14,1,0,12,741,82393,36,Business,Yes,1,0.96,0,2,0
CUST04758,40,F,unemployed,69539,High School,6,0,0,10,602,80532,48,Mortgage,Yes,0,0.34,1,7,0
CUST04759,65,M,student,35541,High School,6,3,1,17,550,53655,36,Business,Yes,1,0.5,0,6,0
CUST04760,60,F,unemployed,43404,Diploma,0,2,2,6,630,70020,24,Crypto-Backed,Yes,1,0.47,0,5,0
CUST04761,59,F,employed,29070,Diploma,8,4,1,10,671,29152,12,Education,Yes,1,0.6,0,6,1
CUST04762,69,M,self-employed,46717,Diploma,24,3,1,6,627,59342,36,Education,Yes,1,0.82,0,4,0
CUST04763,43,F,self-employed,37381,Bachelor,6,5,0,12,683,9275,12,Car Loan,Yes,1,0.9,0,6,0
CUST04764,67,F,employed,46163,High School,24,2,0,12,716,98101,24,Mortgage,Yes,0,0.49,0,5,0
CUST04765,52,F,employed,41569,Bachelor,19,9,0,8,606,93713,36,Personal,Yes,1,0.61,0,4,0
CUST04766,67,F,employed,61650,High School,6,6,3,3,615,72587,24,Mortgage,Yes,1,0.48,0,1,1
CUST04767,53,F,employed,42527,High School,17,4,0,14,696,61021,12,Personal,No,1,0.95,0,4,0
CUST04768,66,F,retired,27485,Bachelor,13,3,0,14,599,65291,48,Personal,No,1,0.4,0,6,0
CUST04769,25,F,unemployed,30456,High School,21,2,0,8,754,46411,12,Mortgage,No,0,0.92,0,6,0
CUST04770,63,M,employed,11971,Diploma,14,3,0,9,704,75281,60,Crypto-Backed,No,1,0.96,0,3,0
CUST04771,68,F,employed,41881,High School,17,2,1,9,645,31159,48,Car Loan,No,1,0.4,0,9,0
CUST04772,54,F,retired,39046,Master,9,2,0,11,678,16666,36,Personal,Yes,1,0.77,0,4,0
CUST04773,60,M,employed,62699,Master,2,3,0,9,687,82559,60,Car Loan,Yes,1,0.46,0,4,0
CUST04774,31,F,unemployed,22407,High School,10,4,2,10,738,73570,24,Car Loan,No,0,0.91,0,3,0
CUST04775,23,F,employed,29535,Bachelor,0,3,0,12,696,58321,24,Education,Yes,1,0.77,0,3,0
CUST04776,53,M,student,29692,Diploma,22,3,1,7,666,1479,60,Car Loan,Yes,0,0.57,0,2,0
CUST04777,31,F,unemployed,36196,High School,1,0,2,8,659,93928,36,Business,Yes,0,0.65,0,8,0
CUST04778,36,F,employed,21085,Diploma,15,4,1,9,570,9208,36,Education,Yes,1,0.31,0,3,1
CUST04779,38,M,employed,35822,Master,2,4,0,3,688,5575,60,Mortgage,No,1,0.71,0,5,0
CUST04780,50,M,self-employed,40280,High School,16,2,0,5,665,69043,12,Education,No,1,0.73,0,5,0
CUST04781,68,F,student,40731,Bachelor,2,4,0,5,651,34009,60,Personal,Yes,1,0.82,0,4,0
CUST04782,30,F,employed,59100,Master,10,4,1,12,629,62325,48,Business,Yes,1,0.46,1,6,1
CUST04783,38,M,self-employed,39554,Diploma,3,2,0,7,744,88376,48,Personal,Yes,1,0.42,0,4,0
CUST04784,58,F,employed,39196,Master,6,2,0,7,687,33148,60,Mortgage,Yes,0,0.82,0,6,0
CUST04785,39,M,student,57177,Master,21,2,0,15,669,86207,12,Crypto-Backed,No,1,0.78,0,4,0
CUST04786,56,M,unemployed,39966,Bachelor,15,4,1,11,754,23106,48,Mortgage,No,1,0.63,0,7,1
CUST04787,33,M,employed,21762,Bachelor,16,3,0,13,626,89556,36,Crypto-Backed,No,1,0.95,0,7,0
CUST04788,66,F,employed,23837,Bachelor,10,4,0,12,687,40117,48,Personal,No,1,0.86,0,0,0
CUST04789,23,M,employed,23980,Master,3,3,0,15,773,93215,36,Personal,No,1,0.67,0,2,0
CUST04790,30,M,self-employed,21719,Bachelor,24,5,0,10,584,24952,48,Crypto-Backed,Yes,1,0.74,0,5,0
CUST04791,58,M,employed,69974,High School,2,3,2,7,610,62330,60,Crypto-Backed,Yes,1,0.92,0,5,0
CUST04792,21,F,employed,23917,Master,21,4,1,7,724,50511,48,Mortgage,No,1,0.66,1,10,1
CUST04793,47,F,retired,39374,PhD,15,1,0,9,616,34030,48,Business,Yes,0,0.78,0,3,0
CUST04794,66,F,employed,40824,Diploma,1,2,0,13,503,76772,12,Education,Yes,0,0.33,0,3,1
CUST04795,28,M,unemployed,37347,Bachelor,4,1,1,6,582,49610,60,Mortgage,Yes,1,0.92,0,6,0
CUST04796,66,F,employed,28303,Bachelor,24,6,1,5,562,95660,12,Education,No,1,0.47,0,3,1
CUST04797,62,F,employed,46828,High School,17,4,0,14,561,39927,24,Crypto-Backed,Yes,1,0.48,0,3,0
CUST04798,37,M,employed,17140,Diploma,2,1,1,15,690,74786,60,Business,No,0,0.4,0,5,0
CUST04799,29,M,self-employed,24012,High School,1,0,0,13,688,98209,48,Mortgage,Yes,1,0.77,0,9,0
CUST04800,26,F,self-employed,56827,Bachelor,1,5,0,10,651,93045,24,Education,No,0,0.52,0,2,0
CUST04801,63,F,student,23538,Bachelor,21,2,1,11,635,16624,36,Crypto-Backed,No,0,0.61,0,8,0
CUST04802,45,M,employed,59463,High School,21,2,0,13,702,8753,60,Car Loan,Yes,0,0.75,0,7,0
CUST04803,59,F,employed,60744,High School,20,4,2,14,691,70888,60,Education,Yes,0,0.87,1,2,1
CUST04804,69,M,student,61041,Diploma,1,4,0,5,612,1312,48,Mortgage,Yes,1,0.43,0,8,0
CUST04805,48,M,employed,52658,Bachelor,15,2,2,10,516,20614,60,Mortgage,Yes,1,0.86,0,7,1
CUST04806,53,F,employed,19309,High School,0,3,0,11,533,16407,48,Personal,Yes,1,0.78,0,4,0
CUST04807,57,F,employed,16926,High School,18,5,0,6,581,29248,48,Mortgage,Yes,1,0.39,0,7,1
CUST04808,29,F,unemployed,23204,Master,18,1,1,9,764,88140,60,Mortgage,No,1,0.46,0,6,1
CUST04809,38,F,unemployed,25714,Bachelor,8,3,1,11,596,86183,60,Crypto-Backed,No,1,0.36,1,6,1
CUST04810,41,M,employed,20498,Bachelor,19,7,0,11,577,35037,36,Education,No,1,0.9,0,9,0
CUST04811,22,F,employed,29741,Bachelor,8,1,1,13,641,75865,48,Car Loan,Yes,1,0.39,0,6,0
CUST04812,63,F,unemployed,51543,Diploma,10,5,1,7,636,42056,12,Crypto-Backed,No,1,0.68,0,5,0
CUST04813,58,F,student,49764,High School,0,2,0,12,638,22659,36,Car Loan,Yes,1,0.44,0,8,0
CUST04814,60,M,employed,44435,Bachelor,18,0,0,5,556,13423,36,Crypto-Backed,No,1,0.5,1,6,0
CUST04815,56,F,student,36778,Bachelor,16,1,1,6,656,43350,12,Education,No,1,0.99,0,6,0
CUST04816,63,F,employed,38975,Diploma,5,3,1,6,564,50099,60,Crypto-Backed,Yes,1,0.93,0,4,1
CUST04817,57,M,employed,44516,Bachelor,0,2,1,13,554,14127,60,Personal,No,1,0.62,0,5,1
CUST04818,35,M,employed,32901,Diploma,17,3,0,7,746,88986,48,Business,No,1,0.57,0,4,0
CUST04819,48,M,employed,54660,High School,8,4,1,8,623,3883,60,Personal,Yes,1,0.44,0,2,1
CUST04820,38,M,employed,20279,Master,0,2,1,15,671,60014,12,Mortgage,Yes,1,0.89,0,6,0
CUST04821,54,M,student,28347,Diploma,3,2,1,13,504,53357,36,Mortgage,No,0,0.61,0,7,1
CUST04822,42,F,employed,26115,Master,21,2,2,10,673,22550,36,Mortgage,No,1,0.38,0,3,1
CUST04823,31,M,employed,46864,Master,17,0,1,10,648,45820,24,Business,No,1,0.92,0,5,0
CUST04824,33,M,employed,21996,High School,16,3,1,9,630,24651,60,Mortgage,No,1,0.61,1,6,0
CUST04825,24,M,unemployed,26243,PhD,19,4,1,6,565,91906,12,Car Loan,Yes,1,0.81,0,3,1
CUST04826,42,M,student,46365,Master,18,6,0,7,623,3001,60,Business,No,1,0.39,0,5,0
CUST04827,27,M,employed,26967,PhD,22,6,0,8,572,60591,60,Mortgage,No,1,0.62,0,4,0
CUST04828,63,M,employed,52573,Bachelor,22,5,1,11,621,49343,48,Education,No,1,0.49,0,4,1
CUST04829,44,M,employed,52220,Master,13,4,0,6,507,41726,24,Business,Yes,1,0.62,0,4,0
CUST04830,24,M,employed,31932,Bachelor,6,3,2,8,541,25976,60,Crypto-Backed,No,1,0.46,0,6,1
CUST04831,48,F,employed,41914,Master,8,4,1,9,546,3126,24,Car Loan,No,1,0.65,0,3,0
CUST04832,35,F,self-employed,70890,Bachelor,24,3,2,12,702,82145,12,Business,Yes,0,0.89,0,9,0
CUST04833,21,F,unemployed,53081,Master,19,4,0,14,694,48882,12,Personal,No,1,0.76,0,3,0
CUST04834,23,M,self-employed,47412,Bachelor,8,2,2,9,587,5718,36,Car Loan,Yes,1,0.89,0,7,1
CUST04835,34,M,employed,63277,Bachelor,14,2,1,6,494,83708,12,Education,No,1,0.41,0,12,1
CUST04836,58,M,employed,25544,Master,10,0,0,8,825,38784,36,Education,No,0,0.46,0,5,0
CUST04837,21,F,self-employed,58837,Diploma,6,1,0,8,622,93252,60,Business,No,1,0.76,0,7,0
CUST04838,58,M,self-employed,45334,High School,5,2,2,8,646,42951,12,Personal,Yes,1,0.79,0,6,0
CUST04839,58,M,employed,61857,High School,8,3,2,13,798,97521,12,Car Loan,No,1,0.61,0,3,0
CUST04840,41,M,unemployed,32167,PhD,3,1,0,12,695,36820,12,Personal,Yes,1,0.88,0,2,0
CUST04841,68,F,employed,60887,Master,16,2,0,6,687,43501,48,Mortgage,No,1,0.85,0,5,0
CUST04842,49,F,employed,13865,Bachelor,5,2,2,12,693,86528,12,Crypto-Backed,No,1,0.58,0,6,0
CUST04843,25,M,employed,34361,PhD,16,1,0,15,656,94759,24,Car Loan,Yes,1,0.55,1,5,0
CUST04844,69,F,retired,44088,High School,24,4,2,17,592,25788,36,Personal,Yes,1,0.5,0,8,1
CUST04845,30,M,employed,49852,High School,13,5,0,13,699,15415,60,Car Loan,Yes,1,0.42,0,5,0
CUST04846,48,M,student,8600,Bachelor,4,2,0,8,575,30477,48,Car Loan,No,1,0.4,0,3,0
CUST04847,41,F,employed,21314,Diploma,17,4,0,10,684,58400,12,Mortgage,Yes,1,0.73,0,3,0
CUST04848,27,F,employed,23745,Diploma,7,5,1,11,684,96040,36,Education,Yes,1,0.5,0,4,0
CUST04849,23,F,unemployed,25965,Bachelor,9,3,3,10,607,74836,48,Business,No,1,0.9,0,3,1
CUST04850,65,F,employed,28742,High School,10,1,0,16,541,77265,60,Business,Yes,1,0.72,0,4,0
CUST04851,67,M,employed,42470,Bachelor,21,0,1,15,599,54530,12,Mortgage,No,1,0.6,0,3,1
CUST04852,40,M,employed,62143,Diploma,2,4,2,10,632,44988,48,Business,No,1,0.95,0,6,1
CUST04853,39,F,student,34370,PhD,1,6,2,6,609,58645,36,Crypto-Backed,Yes,1,0.65,0,3,0
CUST04854,55,F,self-employed,63187,Master,13,1,0,10,728,4530,12,Mortgage,Yes,0,0.58,1,5,0
CUST04855,24,M,employed,41272,Bachelor,3,4,1,12,773,76299,60,Business,No,1,0.61,1,9,1
CUST04856,25,M,employed,36787,High School,16,4,0,4,594,87733,48,Personal,Yes,1,0.6,0,5,0
CUST04857,21,M,self-employed,55677,PhD,16,5,1,12,725,47148,36,Car Loan,Yes,0,0.44,0,6,0
CUST04858,24,M,employed,37658,High School,20,3,1,8,678,46054,36,Personal,No,0,0.68,0,5,1
CUST04859,32,F,employed,28269,High School,8,2,1,10,717,27247,48,Crypto-Backed,Yes,1,0.7,0,4,0
CUST04860,47,F,employed,59891,High School,20,0,0,11,639,79050,36,Business,Yes,0,0.98,0,6,0
CUST04861,62,F,self-employed,39425,PhD,21,6,1,10,626,4171,60,Education,No,0,0.91,0,2,0
CUST04862,43,M,employed,66866,Master,8,2,1,8,626,91890,48,Education,No,1,0.34,0,7,1
CUST04863,45,M,self-employed,34676,PhD,2,4,0,11,554,28460,24,Personal,Yes,0,0.61,1,9,1
CUST04864,41,F,self-employed,20028,Bachelor,3,1,0,9,525,91216,60,Car Loan,Yes,0,0.33,0,7,1
CUST04865,44,F,retired,28458,High School,1,3,0,10,654,45020,36,Mortgage,No,0,0.66,0,1,0
CUST04866,45,F,unemployed,29939,Master,13,0,3,15,677,17078,60,Crypto-Backed,No,1,0.33,0,3,0
CUST04867,65,M,employed,38565,Diploma,19,3,2,11,643,10286,24,Personal,Yes,0,0.73,0,7,1
CUST04868,66,F,unemployed,28086,Diploma,7,3,0,10,632,71821,12,Education,No,1,0.66,0,4,0
CUST04869,52,M,student,21205,Diploma,17,3,1,11,658,48892,48,Crypto-Backed,Yes,0,0.63,0,7,1
CUST04870,52,F,employed,35155,Diploma,3,3,1,13,728,82633,48,Mortgage,Yes,1,0.48,0,3,0
CUST04871,25,F,employed,41372,Master,7,4,2,14,751,64485,24,Car Loan,Yes,1,0.64,0,4,0
CUST04872,56,F,employed,46175,Diploma,6,2,0,15,754,75314,24,Car Loan,No,0,0.77,0,5,0
CUST04873,66,M,student,39747,High School,24,2,1,9,652,19405,12,Personal,Yes,1,0.71,0,3,1
CUST04874,62,M,employed,60492,Bachelor,14,5,0,9,681,46886,36,Mortgage,No,1,0.4,1,5,1
CUST04875,69,M,employed,40921,Diploma,14,1,1,10,609,14722,36,Business,Yes,1,0.65,0,5,1
CUST04876,62,M,self-employed,7245,High School,1,4,1,9,670,27471,24,Business,No,1,0.32,0,4,0
CUST04877,59,M,unemployed,43757,Master,3,3,0,11,717,46516,36,Car Loan,Yes,1,0.43,0,6,0
CUST04878,36,M,employed,40111,Diploma,24,2,1,12,640,66431,60,Mortgage,No,1,0.31,0,9,0
CUST04879,53,F,unemployed,51028,Bachelor,21,2,1,8,634,23303,48,Car Loan,No,1,0.39,0,2,0
CUST04880,69,M,unemployed,23209,Bachelor,24,2,0,10,775,14346,60,Crypto-Backed,Yes,0,0.59,0,7,0
CUST04881,41,F,employed,55921,High School,8,3,0,6,608,72906,36,Business,No,1,0.92,1,3,1
CUST04882,29,M,self-employed,44003,Bachelor,22,2,1,8,675,29159,36,Car Loan,Yes,1,0.46,0,5,1
CUST04883,26,F,self-employed,42034,High School,6,3,1,12,688,43180,36,Business,No,1,0.62,0,1,0
CUST04884,65,F,student,54077,Diploma,23,1,1,7,687,67740,36,Car Loan,Yes,1,0.59,0,9,0
CUST04885,55,M,unemployed,57393,High School,17,3,0,8,667,1948,12,Education,No,1,0.67,0,3,0
CUST04886,59,F,student,55930,High School,11,4,0,12,753,92191,60,Car Loan,No,0,0.52,0,4,1
CUST04887,42,M,employed,5000,Bachelor,13,4,1,10,669,32254,24,Education,Yes,1,0.98,0,7,0
CUST04888,61,M,employed,18663,High School,6,7,1,13,592,94838,48,Business,No,1,0.73,0,7,1
CUST04889,25,M,employed,33403,High School,5,2,0,9,663,33960,60,Mortgage,No,1,0.53,0,7,0
CUST04890,62,M,employed,22167,Master,22,1,1,5,616,57302,24,Mortgage,Yes,1,0.68,0,4,0
CUST04891,43,F,student,29570,High School,21,6,0,15,717,27394,48,Personal,No,0,0.46,0,3,0
CUST04892,37,M,employed,39231,Diploma,18,3,2,13,672,79853,36,Crypto-Backed,No,1,0.88,0,9,1
CUST04893,32,F,employed,32949,Bachelor,20,1,0,5,674,56183,24,Business,Yes,0,0.45,0,7,0
CUST04894,43,F,employed,39638,Master,18,2,0,12,717,54782,60,Crypto-Backed,Yes,0,0.51,0,6,0
CUST04895,36,F,employed,60395,High School,21,2,1,8,724,27532,48,Business,Yes,1,0.37,0,5,1
CUST04896,23,M,employed,66710,High School,14,4,1,12,572,90824,12,Education,Yes,0,0.64,1,8,1
CUST04897,50,F,employed,45599,Diploma,18,0,0,11,602,19416,24,Personal,Yes,1,0.83,0,7,0
CUST04898,42,M,unemployed,60025,Diploma,11,4,0,5,771,16417,24,Mortgage,Yes,1,0.52,0,5,0
CUST04899,29,F,employed,34016,Diploma,1,3,0,10,634,93455,36,Mortgage,No,1,0.74,0,8,0
CUST04900,49,M,self-employed,30628,High School,10,1,1,17,659,91040,48,Business,No,1,0.51,1,6,1
CUST04901,67,M,self-employed,38873,Diploma,12,3,0,6,650,36868,24,Car Loan,Yes,1,0.39,0,8,0
CUST04902,57,M,unemployed,35313,High School,3,6,0,9,667,30761,12,Education,No,0,0.8,0,5,0
CUST04903,43,M,employed,50134,High School,24,4,0,11,646,54093,48,Car Loan,Yes,1,0.75,0,1,0
CUST04904,33,F,student,40216,Bachelor,0,2,2,10,718,41578,60,Car Loan,Yes,1,0.99,0,9,1
CUST04905,52,F,self-employed,62638,Diploma,23,2,0,9,594,27860,60,Business,No,1,0.84,0,3,1
CUST04906,66,M,employed,41793,Diploma,20,1,1,12,570,92068,12,Car Loan,No,1,0.72,0,11,1
CUST04907,67,F,employed,29394,Diploma,1,4,1,7,671,91969,48,Personal,No,1,0.48,0,5,1
CUST04908,68,M,employed,32906,High School,13,3,1,10,692,14909,36,Personal,Yes,1,0.87,0,5,1
CUST04909,43,M,unemployed,31089,Master,24,4,1,12,612,1827,12,Education,Yes,1,0.8,0,7,0
CUST04910,65,F,self-employed,50966,PhD,17,5,1,14,572,82955,12,Personal,Yes,0,0.7,0,8,1
CUST04911,37,M,employed,38422,Diploma,10,5,0,10,656,64568,48,Personal,Yes,1,0.88,0,3,0
CUST04912,60,M,employed,41774,Diploma,10,2,0,11,629,15261,24,Crypto-Backed,Yes,1,0.48,0,8,0
CUST04913,41,M,student,46276,Bachelor,18,2,0,11,612,84742,12,Crypto-Backed,Yes,1,0.83,0,7,0
CUST04914,22,M,student,48087,High School,16,4,1,8,639,30457,60,Crypto-Backed,Yes,1,0.65,0,7,0
CUST04915,57,M,self-employed,55868,Master,16,6,1,5,631,63683,36,Crypto-Backed,Yes,1,0.33,0,7,1
CUST04916,26,F,self-employed,45039,High School,1,6,1,16,737,17616,60,Business,Yes,1,0.53,0,3,1
CUST04917,64,F,unemployed,25609,Bachelor,1,0,2,9,691,40771,60,Crypto-Backed,No,1,0.97,0,4,0
CUST04918,38,F,unemployed,32705,Diploma,12,2,1,15,752,47703,12,Education,No,1,0.58,0,6,1
CUST04919,50,M,employed,32690,Diploma,5,5,0,11,582,36716,36,Car Loan,No,1,0.62,0,5,1
CUST04920,42,M,employed,29083,High School,14,0,0,9,644,8048,60,Education,No,1,1.0,0,7,0
CUST04921,53,M,unemployed,55569,Bachelor,10,5,0,13,713,62144,24,Mortgage,No,1,0.74,1,7,0
CUST04922,50,M,employed,37773,Bachelor,23,3,1,8,794,32612,36,Personal,Yes,0,0.91,0,8,1
CUST04923,37,M,employed,42677,PhD,3,2,0,17,652,99322,48,Personal,Yes,0,0.79,1,3,0
CUST04924,63,M,unemployed,45013,Diploma,18,4,1,10,663,71026,12,Mortgage,No,0,0.43,0,2,1
CUST04925,52,F,self-employed,43136,Bachelor,13,4,1,6,698,60506,60,Business,Yes,1,0.8,0,7,1
CUST04926,62,M,student,44649,Diploma,17,3,0,8,654,4595,24,Education,No,1,0.47,0,3,0
CUST04927,34,F,employed,76119,Bachelor,16,3,0,13,550,67476,36,Education,Yes,1,0.58,0,6,1
CUST04928,30,M,student,50146,High School,7,1,1,9,643,85003,12,Mortgage,Yes,1,0.49,0,1,0
CUST04929,67,F,employed,26190,Bachelor,12,5,1,9,541,58279,12,Mortgage,No,1,0.69,0,4,1
CUST04930,56,M,unemployed,44745,Master,22,1,1,9,594,37640,24,Car Loan,Yes,1,0.39,0,2,1
CUST04931,54,F,employed,41586,Master,14,2,0,5,722,89710,24,Crypto-Backed,Yes,1,0.58,0,6,0
CUST04932,29,F,employed,19166,Bachelor,10,0,0,9,651,85353,24,Business,No,1,0.35,1,6,0
CUST04933,62,M,employed,5000,High School,15,0,2,6,650,90347,48,Education,Yes,0,0.32,0,2,0
CUST04934,48,M,unemployed,42125,Master,17,5,1,5,633,34490,12,Mortgage,No,1,0.69,0,6,1
CUST04935,31,F,employed,35799,PhD,11,2,2,11,532,15532,48,Business,Yes,1,0.64,0,6,1
CUST04936,34,M,self-employed,22766,Diploma,22,2,0,4,687,50772,60,Car Loan,Yes,1,0.35,0,5,0
CUST04937,59,M,employed,31886,Master,11,6,0,16,717,47770,48,Car Loan,No,1,0.73,0,5,0
CUST04938,67,M,employed,36110,PhD,5,3,0,11,656,46117,60,Business,No,1,0.56,1,8,1
CUST04939,39,F,self-employed,31256,Diploma,23,1,1,11,628,32292,48,Business,Yes,1,0.53,0,3,0
CUST04940,35,M,retired,44075,Bachelor,5,3,1,14,675,60230,48,Mortgage,Yes,1,0.76,0,3,1
CUST04941,48,F,employed,42631,Bachelor,3,3,0,8,771,56770,24,Crypto-Backed,Yes,1,0.59,0,3,0
CUST04942,44,F,self-employed,51981,Bachelor,23,2,0,11,661,90170,12,Mortgage,Yes,1,0.4,0,10,1
CUST04943,28,M,retired,57356,High School,0,1,1,12,565,53839,36,Education,Yes,1,0.74,0,4,0
CUST04944,63,F,self-employed,49662,Diploma,16,2,1,9,702,39277,24,Crypto-Backed,Yes,1,0.57,0,3,1
CUST04945,29,M,self-employed,29770,High School,3,4,1,17,474,40829,36,Personal,No,1,0.48,0,5,1
CUST04946,67,M,employed,42525,Bachelor,16,3,1,12,661,13970,48,Mortgage,Yes,1,0.43,0,8,0
CUST04947,53,F,employed,15923,Master,4,5,0,11,546,25031,24,Car Loan,Yes,0,0.92,0,4,1
CUST04948,53,F,employed,32875,Bachelor,24,5,0,18,609,83511,12,Car Loan,Yes,1,0.45,0,4,1
CUST04949,39,F,employed,5000,High School,8,2,1,13,734,3064,36,Car Loan,Yes,0,0.79,0,4,0
CUST04950,23,F,unemployed,34710,Master,24,4,1,14,592,82440,36,Crypto-Backed,Yes,0,0.43,0,5,1
CUST04951,30,F,employed,31969,High School,5,2,0,8,605,83399,48,Business,No,1,0.46,0,4,1
CUST04952,60,M,employed,50366,Master,11,4,1,13,639,51438,24,Car Loan,No,1,0.57,0,7,1
CUST04953,67,F,student,25492,Bachelor,16,2,0,11,743,66635,48,Business,Yes,1,0.79,0,9,0
CUST04954,62,M,self-employed,42564,Bachelor,20,3,1,10,674,6169,36,Education,No,1,0.75,0,6,1
CUST04955,21,M,student,34323,Bachelor,9,2,0,7,663,51695,36,Crypto-Backed,Yes,1,0.55,0,1,0
CUST04956,49,F,self-employed,33623,High School,1,4,0,6,605,93517,24,Education,No,1,0.62,0,8,0
CUST04957,54,F,employed,28467,Bachelor,0,1,0,12,519,33315,48,Education,Yes,0,0.31,0,7,1
CUST04958,33,F,self-employed,44504,High School,12,0,0,14,739,62955,12,Education,Yes,0,0.43,1,2,0
CUST04959,21,F,self-employed,37584,Bachelor,20,1,0,13,641,18426,60,Car Loan,Yes,1,0.76,1,5,0
CUST04960,54,F,employed,25638,Diploma,20,2,0,8,595,35443,24,Mortgage,Yes,1,0.78,0,5,0
CUST04961,49,M,employed,41977,Bachelor,0,2,0,10,591,2954,24,Education,Yes,0,0.36,0,4,1
CUST04962,68,M,employed,44595,PhD,12,6,2,9,634,53156,60,Crypto-Backed,No,1,0.9,0,6,1
CUST04963,67,M,self-employed,62916,Diploma,22,6,1,11,720,7685,24,Mortgage,Yes,1,0.65,0,6,1
CUST04964,33,F,employed,31282,Bachelor,2,5,0,13,618,30069,12,Crypto-Backed,No,1,0.48,0,5,0
CUST04965,68,F,self-employed,34184,Master,10,7,1,13,630,17368,12,Education,Yes,1,0.74,0,6,1
CUST04966,69,M,employed,20632,High School,21,2,0,12,680,15319,12,Business,No,0,0.76,0,9,0
CUST04967,49,F,employed,33287,Master,15,6,1,10,580,81433,24,Car Loan,No,1,0.48,0,9,1
CUST04968,59,F,employed,24094,High School,17,1,0,11,580,61635,12,Education,No,1,0.66,0,1,0
CUST04969,44,F,employed,56560,Bachelor,24,4,0,11,549,93829,12,Mortgage,No,1,0.66,0,3,0
CUST04970,46,M,employed,47712,PhD,1,6,2,13,750,55664,60,Personal,Yes,1,0.88,0,6,0
CUST04971,37,F,employed,23848,PhD,17,7,0,12,546,11335,60,Business,No,1,0.94,0,1,0
CUST04972,27,M,employed,25343,Diploma,16,2,0,10,755,17781,36,Mortgage,No,1,0.72,0,2,0
CUST04973,33,F,retired,31717,High School,0,3,0,8,699,12381,24,Education,Yes,1,1.0,0,3,0
CUST04974,25,F,self-employed,59474,Master,3,3,0,13,665,61547,48,Education,Yes,1,0.54,0,10,1
CUST04975,46,M,self-employed,30847,Master,22,3,1,16,654,11401,12,Mortgage,Yes,0,0.59,0,7,0
CUST04976,69,F,student,37371,Bachelor,19,3,2,8,687,89662,60,Education,Yes,1,0.31,0,6,1
CUST04977,23,F,student,62998,High School,20,0,0,9,493,50728,12,Education,Yes,1,0.36,0,3,1
